timestamp,date,latitude,longitude
1601451111,"2020-09-30 07:31:51",52.241393,0.027395
1601451112,"2020-09-30 07:31:52",52.241478,0.027532
1601451113,"2020-09-30 07:31:53",52.241562,0.027677
1601451114,"2020-09-30 07:31:54",52.241644,0.027819
1601451115,"2020-09-30 07:31:55",52.241723,0.027969
1601451116,"2020-09-30 07:31:56",52.2418,0.028109
1601451117,"2020-09-30 07:31:57",52.241878,0.028245
1601451118,"2020-09-30 07:31:58",52.241953,0.028389
1601451119,"2020-09-30 07:31:59",52.242026,0.028528
1601451120,"2020-09-30 07:32:00",52.242105,0.028679
1601451121,"2020-09-30 07:32:01",52.242182,0.028831
1601451122,"2020-09-30 07:32:02",52.242257,0.028984
1601451123,"2020-09-30 07:32:03",52.24233,0.029138
1601451124,"2020-09-30 07:32:04",52.242395,0.029299
1601451125,"2020-09-30 07:32:05",52.242462,0.029465
1601451126,"2020-09-30 07:32:06",52.242525,0.029635
1601451127,"2020-09-30 07:32:07",52.242592,0.0298
1601451128,"2020-09-30 07:32:08",52.242656,0.029966
1601451129,"2020-09-30 07:32:09",52.242717,0.030128
1601451130,"2020-09-30 07:32:10",52.242782,0.030296
1601451131,"2020-09-30 07:32:11",52.242847,0.030462
1601451132,"2020-09-30 07:32:12",52.24291,0.030628
1601451133,"2020-09-30 07:32:13",52.242977,0.030778
1601451134,"2020-09-30 07:32:14",52.243046,0.030923
1601451135,"2020-09-30 07:32:15",52.243116,0.031089
1601451136,"2020-09-30 07:32:16",52.243181,0.031241
1601451137,"2020-09-30 07:32:17",52.243247,0.031392
1601451138,"2020-09-30 07:32:18",52.243325,0.031553
1601451139,"2020-09-30 07:32:19",52.243403,0.031704
1601451140,"2020-09-30 07:32:20",52.243479,0.031852
1601451141,"2020-09-30 07:32:21",52.243557,0.032004
1601451142,"2020-09-30 07:32:22",52.243636,0.032161
1601451143,"2020-09-30 07:32:23",52.24372,0.032326
1601451144,"2020-09-30 07:32:24",52.24381,0.032501
1601451145,"2020-09-30 07:32:25",52.243903,0.032682
1601451146,"2020-09-30 07:32:26",52.243995,0.032866
1601451147,"2020-09-30 07:32:27",52.244071,0.033065
1601451148,"2020-09-30 07:32:28",52.244173,0.033273
1601451149,"2020-09-30 07:32:29",52.244277,0.033487
1601451150,"2020-09-30 07:32:30",52.244391,0.033709
1601451151,"2020-09-30 07:32:31",52.244506,0.033939
1601451152,"2020-09-30 07:32:32",52.244626,0.034169
1601451153,"2020-09-30 07:32:33",52.244743,0.034396
1601451154,"2020-09-30 07:32:34",52.244864,0.034614
1601451155,"2020-09-30 07:32:35",52.244995,0.034839
1601451156,"2020-09-30 07:32:36",52.245128,0.035045
1601451157,"2020-09-30 07:32:37",52.245245,0.035271
1601451158,"2020-09-30 07:32:38",52.245347,0.035509
1601451159,"2020-09-30 07:32:39",52.245394,0.035776
1601451160,"2020-09-30 07:32:40",52.245453,0.036018
1601451161,"2020-09-30 07:32:41",52.245486,0.036256
1601451162,"2020-09-30 07:32:42",52.245531,0.036524
1601451163,"2020-09-30 07:32:43",52.245547,0.036844
1601451164,"2020-09-30 07:32:44",52.245576,0.037165
1601451165,"2020-09-30 07:32:45",52.24559,0.037466
1601451166,"2020-09-30 07:32:46",52.245601,0.037766
1601451167,"2020-09-30 07:32:47",52.245632,0.037987
1601451168,"2020-09-30 07:32:48",52.245634,0.038268
1601451169,"2020-09-30 07:32:49",52.24569,0.038479
1601451170,"2020-09-30 07:32:50",52.245726,0.038729
1601451171,"2020-09-30 07:32:51",52.245756,0.038913
1601451172,"2020-09-30 07:32:52",52.245822,0.039049
1601451174,"2020-09-30 07:32:54",52.24594,0.039326
1601451176,"2020-09-30 07:32:56",52.245957,0.039653
1601451177,"2020-09-30 07:32:57",52.245962,0.039814
1601451178,"2020-09-30 07:32:58",52.245973,0.040003
1601451179,"2020-09-30 07:32:59",52.245978,0.04022
1601451180,"2020-09-30 07:33:00",52.245987,0.040446
1601451181,"2020-09-30 07:33:01",52.246005,0.040698
1601451182,"2020-09-30 07:33:02",52.246048,0.040948
1601451183,"2020-09-30 07:33:03",52.246086,0.041211
1601451184,"2020-09-30 07:33:04",52.246129,0.041468
1601451185,"2020-09-30 07:33:05",52.246162,0.041741
1601451186,"2020-09-30 07:33:06",52.246217,0.041979
1601451187,"2020-09-30 07:33:07",52.246273,0.042243
1601451188,"2020-09-30 07:33:08",52.246342,0.042502
1601451189,"2020-09-30 07:33:09",52.246433,0.042763
1601451190,"2020-09-30 07:33:10",52.24651,0.043042
1601451191,"2020-09-30 07:33:11",52.246602,0.043275
1601451192,"2020-09-30 07:33:12",52.246706,0.043515
1601451193,"2020-09-30 07:33:13",52.246846,0.043717
1601451194,"2020-09-30 07:33:14",52.246985,0.043885
1601451195,"2020-09-30 07:33:15",52.247128,0.044066
1601451196,"2020-09-30 07:33:16",52.247253,0.044214
1601451197,"2020-09-30 07:33:17",52.247366,0.044353
1601451198,"2020-09-30 07:33:18",52.247479,0.04449
1601451199,"2020-09-30 07:33:19",52.247582,0.044647
1601451200,"2020-09-30 07:33:20",52.247691,0.044788
1601451201,"2020-09-30 07:33:21",52.247795,0.044931
1601451202,"2020-09-30 07:33:22",52.247915,0.045076
1601451203,"2020-09-30 07:33:23",52.24803,0.045182
1601451204,"2020-09-30 07:33:24",52.248159,0.045283
1601451205,"2020-09-30 07:33:25",52.248299,0.045334
1601451206,"2020-09-30 07:33:26",52.248437,0.045376
1601451207,"2020-09-30 07:33:27",52.248584,0.045391
1601451208,"2020-09-30 07:33:28",52.248728,0.045389
1601451209,"2020-09-30 07:33:29",52.248831,0.045339
1601451210,"2020-09-30 07:33:30",52.248942,0.045282
1601451211,"2020-09-30 07:33:31",52.249027,0.045242
